videoname,axis,n_frame,n_landmark,coordinate
aprender_175,x,6,21,0.6211141347885132
aprender_175,x,6,22,0.49752601981163025
aprender_175,x,8,0,0.5199235677719116
aprender_175,x,8,1,0.5371959209442139
aprender_175,x,8,2,0.5518287420272827
aprender_175,x,8,3,0.5621894598007202
aprender_175,x,8,4,0.492684543132782
aprender_175,x,8,5,0.4771523177623749
aprender_175,x,8,6,0.46083468198776245
aprender_175,x,8,7,0.5851956009864807
aprender_175,x,8,8,0.43809953331947327
aprender_175,x,8,9,0.5485931634902954
aprender_175,x,8,10,0.4892801344394684
aprender_175,x,8,11,0.6965165138244629
aprender_175,x,8,12,0.3323255777359009
aprender_175,x,8,13,0.8483877182006836
aprender_175,x,8,14,0.25921380519866943
aprender_175,x,8,15,0.6779165863990784
aprender_175,x,8,16,0.4657149910926819
aprender_175,x,8,17,0.6409960389137268
aprender_175,x,8,18,0.5471840500831604
aprender_175,x,8,19,0.6214180588722229
aprender_175,x,8,20,0.541734516620636
aprender_175,x,8,21,0.6225340962409973
aprender_175,x,8,22,0.5220058560371399
aprender_175,x,9,0,0.5213051438331604
aprender_175,x,9,1,0.5387147665023804
aprender_175,x,9,2,0.5524304509162903
aprender_175,x,9,3,0.5625876784324646
aprender_175,x,9,4,0.49383142590522766
aprender_175,x,9,5,0.47821274399757385
aprender_175,x,9,6,0.46235746145248413
aprender_175,x,9,7,0.5837528705596924
aprender_175,x,9,8,0.43821829557418823
aprender_175,x,9,9,0.5477122664451599
aprender_175,x,9,10,0.4883546531200409
aprender_175,x,9,11,0.6893192529678345
aprender_175,x,9,12,0.33126866817474365
aprender_175,x,9,13,0.8483860492706299
aprender_175,x,9,14,0.25909528136253357
aprender_175,x,9,15,0.6714595556259155
aprender_175,x,9,16,0.4683062732219696
aprender_175,x,9,17,0.6356234550476074
aprender_175,x,9,18,0.551675021648407
aprender_175,x,9,19,0.6213049292564392
aprender_175,x,9,20,0.5476903319358826
aprender_175,x,9,21,0.6220148801803589
aprender_175,x,9,22,0.5273359417915344
aprender_175,x,10,0,0.5283910632133484
aprender_175,x,10,1,0.5430223345756531
aprender_175,x,10,2,0.5546615719795227
aprender_175,x,10,3,0.5641209483146667
aprender_175,x,10,4,0.498424768447876
aprender_175,x,10,5,0.48094770312309265
aprender_175,x,10,6,0.4650316536426544
aprender_175,x,10,7,0.5826337933540344
aprender_175,x,10,8,0.43795061111450195
aprender_175,x,10,9,0.549677312374115
aprender_175,x,10,10,0.4921432435512543
aprender_175,x,10,11,0.6814156174659729
aprender_175,x,10,12,0.3285524845123291
aprender_175,x,10,13,0.848386824131012
aprender_175,x,10,14,0.2602583169937134
aprender_175,x,10,15,0.6738643050193787
aprender_175,x,10,16,0.4710257351398468
aprender_175,x,10,17,0.6385576128959656
aprender_175,x,10,18,0.5534479022026062
aprender_175,x,10,19,0.6240056157112122
aprender_175,x,10,20,0.5507102012634277
aprender_175,x,10,21,0.6225355267524719
aprender_175,x,10,22,0.530043363571167
aprender_175,x,12,0,0.5306165218353271
aprender_175,x,12,1,0.5457891225814819
aprender_175,x,12,2,0.5557091236114502
aprender_175,x,12,3,0.5652218461036682
aprender_175,x,12,4,0.5020052194595337
aprender_175,x,12,5,0.4821004271507263
aprender_175,x,12,6,0.4657743573188782
aprender_175,x,12,7,0.5815811157226562
aprender_175,x,12,8,0.4368892014026642
aprender_175,x,12,9,0.5490162968635559
aprender_175,x,12,10,0.4931098222732544
aprender_175,x,12,11,0.664535403251648
aprender_175,x,12,12,0.32204097509384155
aprender_175,x,12,13,0.8533706665039062
aprender_175,x,12,14,0.258388876914978
aprender_175,x,12,15,0.6784685850143433
aprender_175,x,12,16,0.4724198281764984
aprender_175,x,12,17,0.6427258849143982
aprender_175,x,12,18,0.5527730584144592
aprender_175,x,12,19,0.6263595819473267
aprender_175,x,12,20,0.551217257976532
aprender_175,x,12,21,0.6250036954879761
aprender_175,x,12,22,0.5309441089630127
aprender_175,x,14,0,0.5332189798355103
aprender_175,x,14,1,0.5454199910163879
aprender_175,x,14,2,0.5550870299339294
aprender_175,x,14,3,0.5651090741157532
aprender_175,x,14,4,0.5052913427352905
aprender_175,x,14,5,0.48559626936912537
aprender_175,x,14,6,0.4677206873893738
aprender_175,x,14,7,0.5789254903793335
aprender_175,x,14,8,0.43611425161361694
aprender_175,x,14,9,0.5486975312232971
aprender_175,x,14,10,0.49728766083717346
aprender_175,x,14,11,0.6572323441505432
aprender_175,x,14,12,0.3162730038166046
aprender_175,x,14,13,0.8593149185180664
aprender_175,x,14,14,0.2402980476617813
aprender_175,x,14,15,0.6798322796821594
aprender_175,x,14,16,0.46019279956817627
aprender_175,x,14,17,0.6437106132507324
aprender_175,x,14,18,0.536753237247467
aprender_175,x,14,19,0.6272972822189331
aprender_175,x,14,20,0.5390763282775879
aprender_175,x,14,21,0.6260972619056702
aprender_175,x,14,22,0.5191102027893066
aprender_175,x,16,0,0.5320082902908325
aprender_175,x,16,1,0.5428428053855896
aprender_175,x,16,2,0.550929605960846
aprender_175,x,16,3,0.5620713829994202
aprender_175,x,16,4,0.5041659474372864
aprender_175,x,16,5,0.4847126007080078
aprender_175,x,16,6,0.46697917580604553
aprender_175,x,16,7,0.5698652863502502
aprender_175,x,16,8,0.4307954013347626
aprender_175,x,16,9,0.5478450655937195
aprender_175,x,16,10,0.49723005294799805
aprender_175,x,16,11,0.6536489725112915
aprender_175,x,16,12,0.3050074279308319
aprender_175,x,16,13,0.8605154752731323
aprender_175,x,16,14,0.22201389074325562
aprender_175,x,16,15,0.7033156752586365
aprender_175,x,16,16,0.4364513158798218
aprender_175,x,16,17,0.6671799421310425
aprender_175,x,16,18,0.5092852711677551
aprender_175,x,16,19,0.6485714316368103
aprender_175,x,16,20,0.5174753069877625
aprender_175,x,16,21,0.645289957523346
aprender_175,x,16,22,0.4983418881893158
aprender_175,y,0,0,0.20181740820407867
aprender_175,y,0,1,0.16767290234565735
aprender_175,y,0,2,0.16956520080566406
aprender_175,y,0,3,0.17163072526454926
aprender_175,y,0,4,0.1627817004919052
aprender_175,y,0,5,0.16178326308727264
aprender_175,y,0,6,0.16237933933734894
aprender_175,y,0,7,0.19337725639343262
aprender_175,y,0,8,0.18663963675498962
aprender_175,y,0,9,0.2489313930273056
aprender_175,y,0,10,0.24829868972301483
aprender_175,y,0,11,0.3890487551689148
aprender_175,y,0,12,0.38623476028442383
aprender_175,y,0,13,0.658717155456543
aprender_175,y,0,14,0.6698514223098755
aprender_175,y,0,15,0.6089707016944885
aprender_175,y,0,16,0.6184312701225281
aprender_175,y,0,17,0.6256170272827148
aprender_175,y,0,18,0.6271090507507324
aprender_175,y,0,19,0.5818251371383667
aprender_175,y,0,20,0.5858849883079529
aprender_175,y,0,21,0.5754691958427429
aprender_175,y,0,22,0.5819410681724548
aprender_175,y,2,0,0.2028457671403885
aprender_175,y,2,1,0.16712507605552673
aprender_175,y,2,2,0.16802307963371277
aprender_175,y,2,3,0.16906921565532684
aprender_175,y,2,4,0.16439063847064972
aprender_175,y,2,5,0.16431641578674316
aprender_175,y,2,6,0.16576381027698517
aprender_175,y,2,7,0.1900048851966858
aprender_175,y,2,8,0.18746809661388397
aprender_175,y,2,9,0.24865883588790894
aprender_175,y,2,10,0.24784620106220245
aprender_175,y,2,11,0.39008307456970215
aprender_175,y,2,12,0.3805091083049774
aprender_175,y,2,13,0.6769978404045105
aprender_175,y,2,14,0.6701763272285461
aprender_175,y,2,15,0.5988978147506714
aprender_175,y,2,16,0.619280993938446
aprender_175,y,2,17,0.6006496548652649
aprender_175,y,2,18,0.627905547618866
aprender_175,y,2,19,0.5665295124053955
aprender_175,y,2,20,0.5890938639640808
aprender_175,y,2,21,0.5629691481590271
aprender_175,y,2,22,0.5842161178588867
aprender_175,y,4,0,0.2037307620048523
aprender_175,y,4,1,0.16647286713123322
aprender_175,y,4,2,0.1673625409603119
aprender_175,y,4,3,0.1686210185289383
aprender_175,y,4,4,0.16507068276405334
aprender_175,y,4,5,0.16579081118106842
aprender_175,y,4,6,0.1675904393196106
aprender_175,y,4,7,0.1890445053577423
aprender_175,y,4,8,0.18794597685337067
aprender_175,y,4,9,0.24850992858409882
aprender_175,y,4,10,0.2481548935174942
aprender_175,y,4,11,0.38693615794181824
aprender_175,y,4,12,0.38036608695983887
aprender_175,y,4,13,0.6622273325920105
aprender_175,y,4,14,0.6816892623901367
aprender_175,y,4,15,0.5483203530311584
aprender_175,y,4,16,0.608156681060791
aprender_175,y,4,17,0.5424414873123169
aprender_175,y,4,18,0.5955053567886353
aprender_175,y,4,19,0.5202770829200745
aprender_175,y,4,20,0.558400571346283
aprender_175,y,4,21,0.5223907232284546
aprender_175,y,4,22,0.5617706179618835
aprender_175,y,6,0,0.20288613438606262
aprender_175,y,6,1,0.16391509771347046
aprender_175,y,6,2,0.16458947956562042
aprender_175,y,6,3,0.16561853885650635
aprender_175,y,6,4,0.16259579360485077
aprender_175,y,6,5,0.16293737292289734
aprender_175,y,6,6,0.16471540927886963
aprender_175,y,6,7,0.18519127368927002
aprender_175,y,6,8,0.18561005592346191
aprender_175,y,6,9,0.247188001871109
aprender_175,y,6,10,0.24726563692092896
aprender_175,y,6,11,0.38175129890441895
aprender_175,y,6,12,0.38038352131843567
aprender_175,y,6,13,0.6451150178909302
aprender_175,y,6,14,0.6853688955307007
aprender_175,y,6,15,0.5197855234146118
aprender_175,y,6,16,0.6082643866539001
aprender_175,y,6,17,0.5015153884887695
aprender_175,y,6,18,0.5961397290229797
aprender_175,y,6,19,0.4821859300136566
aprender_175,y,6,20,0.5564901232719421
aprender_175,y,6,21,0.4753105044364929
aprender_175,y,6,22,0.5576782822608948
aprender_175,y,8,0,0.20109936594963074
aprender_175,y,8,1,0.16187739372253418
aprender_175,y,8,2,0.16272413730621338
aprender_175,y,8,3,0.16386590898036957
aprender_175,y,8,4,0.16034185886383057
aprender_175,y,8,5,0.16031353175640106
aprender_175,y,8,6,0.16161814332008362
aprender_175,y,8,7,0.18361398577690125
aprender_175,y,8,8,0.18450288474559784
aprender_175,y,8,9,0.24599651992321014
aprender_175,y,8,10,0.24568313360214233
aprender_175,y,8,11,0.3812609314918518
aprender_175,y,8,12,0.3805944323539734
aprender_175,y,8,13,0.5977506041526794
aprender_175,y,8,14,0.6905229091644287
aprender_175,y,8,15,0.37198206782341003
aprender_175,y,8,16,0.6148008108139038
aprender_175,y,8,17,0.306598424911499
aprender_175,y,8,18,0.6117793917655945
aprender_175,y,8,19,0.2881022095680237
aprender_175,y,8,20,0.5609579682350159
aprender_175,y,8,21,0.3145650327205658
aprender_175,y,8,22,0.5600235462188721
aprender_175,y,9,0,0.19974644482135773
aprender_175,y,9,1,0.16173779964447021
aprender_175,y,9,2,0.16263051331043243
aprender_175,y,9,3,0.16371822357177734
aprender_175,y,9,4,0.15882578492164612
aprender_175,y,9,5,0.15800772607326508
aprender_175,y,9,6,0.15788966417312622
aprender_175,y,9,7,0.18345074355602264
aprender_175,y,9,8,0.18003392219543457
aprender_175,y,9,9,0.245047926902771
aprender_175,y,9,10,0.24210642278194427
aprender_175,y,9,11,0.38122430443763733
aprender_175,y,9,12,0.3823205828666687
aprender_175,y,9,13,0.561781108379364
aprender_175,y,9,14,0.6944329142570496
aprender_175,y,9,15,0.30822569131851196
aprender_175,y,9,16,0.6166151762008667
aprender_175,y,9,17,0.23712903261184692
aprender_175,y,9,18,0.6178383827209473
aprender_175,y,9,19,0.22555509209632874
aprender_175,y,9,20,0.5657195448875427
aprender_175,y,9,21,0.25184375047683716
aprender_175,y,9,22,0.5608476996421814
aprender_175,y,10,0,0.20148371160030365
aprender_175,y,10,1,0.16256675124168396
aprender_175,y,10,2,0.16327552497386932
aprender_175,y,10,3,0.16414442658424377
aprender_175,y,10,4,0.1593712419271469
aprender_175,y,10,5,0.15833692252635956
aprender_175,y,10,6,0.15801113843917847
aprender_175,y,10,7,0.18332824110984802
aprender_175,y,10,8,0.18009580671787262
aprender_175,y,10,9,0.2480127215385437
aprender_175,y,10,10,0.24527838826179504
aprender_175,y,10,11,0.38083282113075256
aprender_175,y,10,12,0.38356566429138184
aprender_175,y,10,13,0.5270337462425232
aprender_175,y,10,14,0.6958264708518982
aprender_175,y,10,15,0.26880884170532227
aprender_175,y,10,16,0.6175485849380493
aprender_175,y,10,17,0.19498763978481293
aprender_175,y,10,18,0.6214327216148376
aprender_175,y,10,19,0.18171311914920807
aprender_175,y,10,20,0.5697770714759827
aprender_175,y,10,21,0.21010757982730865
aprender_175,y,10,22,0.5624231100082397
aprender_175,y,12,0,0.21683967113494873
aprender_175,y,12,1,0.1758040189743042
aprender_175,y,12,2,0.17596009373664856
aprender_175,y,12,3,0.1757436990737915
aprender_175,y,12,4,0.17021651566028595
aprender_175,y,12,5,0.1673421710729599
aprender_175,y,12,6,0.1650342047214508
aprender_175,y,12,7,0.18881726264953613
aprender_175,y,12,8,0.18263545632362366
aprender_175,y,12,9,0.2649712562561035
aprender_175,y,12,10,0.2606750428676605
aprender_175,y,12,11,0.3770999610424042
aprender_175,y,12,12,0.3857038915157318
aprender_175,y,12,13,0.48814016580581665
aprender_175,y,12,14,0.7001411318778992
aprender_175,y,12,15,0.23452575504779816
aprender_175,y,12,16,0.6221262216567993
aprender_175,y,12,17,0.16188472509384155
aprender_175,y,12,18,0.6274994015693665
aprender_175,y,12,19,0.15026088058948517
aprender_175,y,12,20,0.5784294009208679
aprender_175,y,12,21,0.1788954883813858
aprender_175,y,12,22,0.5691816210746765
aprender_175,y,14,0,0.22275429964065552
aprender_175,y,14,1,0.18151159584522247
aprender_175,y,14,2,0.1814112812280655
aprender_175,y,14,3,0.18100504577159882
aprender_175,y,14,4,0.17624683678150177
aprender_175,y,14,5,0.17297117412090302
aprender_175,y,14,6,0.17032086849212646
aprender_175,y,14,7,0.19081464409828186
aprender_175,y,14,8,0.1849546879529953
aprender_175,y,14,9,0.27002567052841187
aprender_175,y,14,10,0.26594117283821106
aprender_175,y,14,11,0.37497711181640625
aprender_175,y,14,12,0.3868219554424286
aprender_175,y,14,13,0.48663580417633057
aprender_175,y,14,14,0.7048393487930298
aprender_175,y,14,15,0.23283982276916504
aprender_175,y,14,16,0.6236037611961365
aprender_175,y,14,17,0.1652158796787262
aprender_175,y,14,18,0.6288523077964783
aprender_175,y,14,19,0.15588535368442535
aprender_175,y,14,20,0.5813828110694885
aprender_175,y,14,21,0.18251623213291168
aprender_175,y,14,22,0.5720151662826538
aprender_175,y,16,0,0.2219114601612091
aprender_175,y,16,1,0.1808539777994156
aprender_175,y,16,2,0.18091152608394623
aprender_175,y,16,3,0.18071138858795166
aprender_175,y,16,4,0.17582988739013672
aprender_175,y,16,5,0.1724843680858612
aprender_175,y,16,6,0.1695106029510498
aprender_175,y,16,7,0.190659299492836
aprender_175,y,16,8,0.18388622999191284
aprender_175,y,16,9,0.26911383867263794
aprender_175,y,16,10,0.2634749412536621
aprender_175,y,16,11,0.3766528069972992
aprender_175,y,16,12,0.3902432918548584
aprender_175,y,16,13,0.5008375644683838
aprender_175,y,16,14,0.7112466096878052
aprender_175,y,16,15,0.2650114893913269
aprender_175,y,16,16,0.6163447499275208
aprender_175,y,16,17,0.2062876969575882
aprender_175,y,16,18,0.6196001768112183
aprender_175,y,16,19,0.19300971925258636
aprender_175,y,16,20,0.5757656693458557
aprender_175,y,16,21,0.21609053015708923
aprender_175,y,16,22,0.5699567198753357
aprender_18,x,0,0,0.5143834352493286
aprender_18,x,0,1,0.5483506917953491
aprender_18,x,0,2,0.5663266777992249
aprender_18,x,0,3,0.5822060108184814
aprender_18,x,0,4,0.4921994209289551
aprender_18,x,0,5,0.47318246960639954
aprender_18,x,0,6,0.4580703377723694
aprender_18,x,0,7,0.6058174967765808
aprender_18,x,0,8,0.4322146773338318
aprender_18,x,0,9,0.5485464334487915
aprender_18,x,0,10,0.47151273488998413
aprender_18,x,0,11,0.7236756682395935
aprender_18,x,0,12,0.28226131200790405
aprender_18,x,0,13,0.8165302872657776
aprender_18,x,0,14,0.1904551237821579
aprender_18,x,0,15,0.7053259015083313
aprender_18,x,0,16,0.33109214901924133
aprender_18,x,0,17,0.673646867275238
aprender_18,x,0,18,0.3487057089805603
aprender_18,x,0,19,0.676019012928009
aprender_18,x,0,20,0.35708707571029663
aprender_18,x,0,21,0.6747729182243347
aprender_18,x,0,22,0.3573327958583832
aprender_18,x,2,0,0.5014835596084595
aprender_18,x,2,1,0.5346928238868713
aprender_18,x,2,2,0.5532198548316956
aprender_18,x,2,3,0.5652903318405151
aprender_18,x,2,4,0.4788970649242401
aprender_18,x,2,5,0.46161559224128723
aprender_18,x,2,6,0.44395318627357483
aprender_18,x,2,7,0.5946526527404785
aprender_18,x,2,8,0.4197642505168915
aprender_18,x,2,9,0.5375283360481262
aprender_18,x,2,10,0.46089476346969604
aprender_18,x,2,11,0.7163227200508118
aprender_18,x,2,12,0.2778947651386261
aprender_18,x,2,13,0.8136317133903503
aprender_18,x,2,14,0.2137317955493927
aprender_18,x,2,15,0.7018663287162781
aprender_18,x,2,16,0.34377381205558777
aprender_18,x,2,17,0.6684398055076599
aprender_18,x,2,18,0.3817482590675354
aprender_18,x,2,19,0.6295485496520996
aprender_18,x,2,20,0.3903212547302246
aprender_18,x,2,21,0.6286967992782593
aprender_18,x,2,22,0.3837396502494812
aprender_18,x,4,0,0.4980224668979645
aprender_18,x,4,1,0.5317784547805786
aprender_18,x,4,2,0.550365149974823
aprender_18,x,4,3,0.5619857311248779
aprender_18,x,4,4,0.47341349720954895
aprender_18,x,4,5,0.4555794894695282
aprender_18,x,4,6,0.43668287992477417
aprender_18,x,4,7,0.5922724008560181
aprender_18,x,4,8,0.4116477072238922
aprender_18,x,4,9,0.5354867577552795
aprender_18,x,4,10,0.45763346552848816
aprender_18,x,4,11,0.7104662656784058
aprender_18,x,4,12,0.27263206243515015
aprender_18,x,4,13,0.8160246014595032
aprender_18,x,4,14,0.1932617723941803
aprender_18,x,4,15,0.6834344863891602
aprender_18,x,4,16,0.36459267139434814
aprender_18,x,4,17,0.6499950289726257
aprender_18,x,4,18,0.41772422194480896
aprender_18,x,4,19,0.6040300726890564
aprender_18,x,4,20,0.4357008934020996
aprender_18,x,4,21,0.6039053201675415
aprender_18,x,4,22,0.4255193769931793
aprender_18,x,6,0,0.49492090940475464
aprender_18,x,6,1,0.5281683206558228
aprender_18,x,6,2,0.5464231967926025
aprender_18,x,6,3,0.5583070516586304
aprender_18,x,6,4,0.47029104828834534
aprender_18,x,6,5,0.45251375436782837
aprender_18,x,6,6,0.4331241548061371
aprender_18,x,6,7,0.5902886986732483
aprender_18,x,6,8,0.410504013299942
aprender_18,x,6,9,0.5330626368522644
aprender_18,x,6,10,0.4570465385913849
aprender_18,x,6,11,0.7107121348381042
aprender_18,x,6,12,0.27484747767448425
aprender_18,x,6,13,0.8089316487312317
aprender_18,x,6,14,0.17276731133460999
aprender_18,x,6,15,0.6232678294181824
aprender_18,x,6,16,0.3794115483760834
aprender_18,x,6,17,0.5542849898338318
aprender_18,x,6,18,0.44662073254585266
aprender_18,x,6,19,0.5190602540969849
aprender_18,x,6,20,0.4886312186717987
aprender_18,x,6,21,0.5327093601226807
aprender_18,x,6,22,0.4728360176086426
aprender_18,x,8,0,0.4924839437007904
aprender_18,x,8,1,0.5251362919807434
aprender_18,x,8,2,0.5437917709350586
aprender_18,x,8,3,0.5557989478111267
aprender_18,x,8,4,0.4684630334377289
aprender_18,x,8,5,0.4506381154060364
aprender_18,x,8,6,0.43147900700569153
aprender_18,x,8,7,0.589492678642273
aprender_18,x,8,8,0.411060631275177
aprender_18,x,8,9,0.5314616560935974
aprender_18,x,8,10,0.45662596821784973
aprender_18,x,8,11,0.7119113802909851
aprender_18,x,8,12,0.27782389521598816
aprender_18,x,8,13,0.8026940226554871
aprender_18,x,8,14,0.1412769854068756
aprender_18,x,8,15,0.5787697434425354
aprender_18,x,8,16,0.4004576504230499
aprender_18,x,8,17,0.504163920879364
aprender_18,x,8,18,0.47420692443847656
aprender_18,x,8,19,0.4859541356563568
aprender_18,x,8,20,0.522469699382782
aprender_18,x,8,21,0.5007640719413757
aprender_18,x,8,22,0.507558286190033
aprender_18,x,9,0,0.49204713106155396
aprender_18,x,9,1,0.5249910354614258
aprender_18,x,9,2,0.543590784072876
aprender_18,x,9,3,0.5558657050132751
aprender_18,x,9,4,0.4678927958011627
aprender_18,x,9,5,0.44980794191360474
aprender_18,x,9,6,0.4306611716747284
aprender_18,x,9,7,0.5893505215644836
aprender_18,x,9,8,0.4107140898704529
aprender_18,x,9,9,0.5312516093254089
aprender_18,x,9,10,0.45626360177993774
aprender_18,x,9,11,0.7097659111022949
aprender_18,x,9,12,0.2827739417552948
aprender_18,x,9,13,0.8001435995101929
aprender_18,x,9,14,0.1299971044063568
aprender_18,x,9,15,0.5953478813171387
aprender_18,x,9,16,0.40846508741378784
aprender_18,x,9,17,0.5274218320846558
aprender_18,x,9,18,0.4850173592567444
aprender_18,x,9,19,0.5024363994598389
aprender_18,x,9,20,0.528225302696228
aprender_18,x,9,21,0.5183237195014954
aprender_18,x,9,22,0.5125625133514404
aprender_18,x,10,0,0.4917111098766327
aprender_18,x,10,1,0.5249592065811157
aprender_18,x,10,2,0.54353928565979
aprender_18,x,10,3,0.5558590292930603
aprender_18,x,10,4,0.46765270829200745
aprender_18,x,10,5,0.4496375322341919
aprender_18,x,10,6,0.43046098947525024
aprender_18,x,10,7,0.5893396735191345
aprender_18,x,10,8,0.4102715849876404
aprender_18,x,10,9,0.5308201313018799
aprender_18,x,10,10,0.45583707094192505
aprender_18,x,10,11,0.7086146473884583
aprender_18,x,10,12,0.283389151096344
aprender_18,x,10,13,0.8010892868041992
aprender_18,x,10,14,0.12342748045921326
aprender_18,x,10,15,0.6112125515937805
aprender_18,x,10,16,0.398624062538147
aprender_18,x,10,17,0.5499410629272461
aprender_18,x,10,18,0.4726465046405792
aprender_18,x,10,19,0.523869514465332
aprender_18,x,10,20,0.5070931315422058
aprender_18,x,10,21,0.5350931286811829
aprender_18,x,10,22,0.493022084236145
aprender_18,x,12,0,0.49037447571754456
aprender_18,x,12,1,0.5234875679016113
aprender_18,x,12,2,0.5421537756919861
aprender_18,x,12,3,0.5544400811195374
aprender_18,x,12,4,0.467037171125412
aprender_18,x,12,5,0.4492017924785614
aprender_18,x,12,6,0.43014585971832275
aprender_18,x,12,7,0.5842429399490356
aprender_18,x,12,8,0.4105004668235779
aprender_18,x,12,9,0.5304447412490845
aprender_18,x,12,10,0.4551198482513428
aprender_18,x,12,11,0.7089723944664001
aprender_18,x,12,12,0.2852662205696106
aprender_18,x,12,13,0.8019958734512329
aprender_18,x,12,14,0.12570029497146606
aprender_18,x,12,15,0.628987729549408
aprender_18,x,12,16,0.39173048734664917
aprender_18,x,12,17,0.5769506096839905
aprender_18,x,12,18,0.4663444459438324
aprender_18,x,12,19,0.5625417828559875
aprender_18,x,12,20,0.4700140058994293
aprender_18,x,12,21,0.5781984329223633
aprender_18,x,12,22,0.45263367891311646
aprender_18,x,14,0,0.511810839176178
aprender_18,x,14,1,0.5304707288742065
aprender_18,x,14,2,0.5442222356796265
aprender_18,x,14,3,0.5558233857154846
aprender_18,x,14,4,0.48565736413002014
aprender_18,x,14,5,0.46911975741386414
aprender_18,x,14,6,0.4523179829120636
aprender_18,x,14,7,0.5800089836120605
aprender_18,x,14,8,0.4178224503993988
aprender_18,x,14,9,0.538252592086792
aprender_18,x,14,10,0.4782491624355316
aprender_18,x,14,11,0.7132131457328796
aprender_18,x,14,12,0.2875581979751587
aprender_18,x,14,13,0.8058862090110779
aprender_18,x,14,14,0.13370200991630554
aprender_18,x,14,15,0.6578032970428467
aprender_18,x,14,16,0.3762759864330292
aprender_18,x,14,17,0.6190584301948547
aprender_18,x,14,18,0.4536494314670563
aprender_18,x,14,19,0.602722704410553
aprender_18,x,14,20,0.44667840003967285
aprender_18,x,14,21,0.6119248270988464
aprender_18,x,14,22,0.4300808310508728
