videoname,axis,n_frame,n_landmark,coordinate
aprender_175,x,4,21,0.6159714460372925
aprender_175,x,4,22,0.4886496365070343
aprender_175,x,5,0,0.5136070847511292
aprender_175,x,5,1,0.5369499325752258
aprender_175,x,5,2,0.5541734099388123
aprender_175,x,5,3,0.5655773282051086
aprender_175,x,5,4,0.4893706440925598
aprender_175,x,5,5,0.47414764761924744
aprender_175,x,5,6,0.45746734738349915
aprender_175,x,5,7,0.59405517578125
aprender_175,x,5,8,0.4416491985321045
aprender_175,x,5,9,0.5475380420684814
aprender_175,x,5,10,0.48607033491134644
aprender_175,x,5,11,0.7084328532218933
aprender_175,x,5,12,0.3389211893081665
aprender_175,x,5,13,0.8438073992729187
aprender_175,x,5,14,0.24738909304141998
aprender_175,x,5,15,0.684982180595398
aprender_175,x,5,16,0.43159207701683044
aprender_175,x,5,17,0.6489314436912537
aprender_175,x,5,18,0.49615633487701416
aprender_175,x,5,19,0.6187688112258911
aprender_175,x,5,20,0.5086301565170288
aprender_175,x,5,21,0.6176279187202454
aprender_175,x,5,22,0.4958495497703552
aprender_175,x,6,0,0.5150339603424072
aprender_175,x,6,1,0.5375270247459412
aprender_175,x,6,2,0.5540310144424438
aprender_175,x,6,3,0.5646966695785522
aprender_175,x,6,4,0.4898673892021179
aprender_175,x,6,5,0.47433599829673767
aprender_175,x,6,6,0.4571566879749298
aprender_175,x,6,7,0.5899817943572998
aprender_175,x,6,8,0.4390198886394501
aprender_175,x,6,9,0.5466348528862
aprender_175,x,6,10,0.4850965440273285
aprender_175,x,6,11,0.7026375532150269
aprender_175,x,6,12,0.33685368299484253
aprender_175,x,6,13,0.8471333384513855
aprender_175,x,6,14,0.2524704933166504
aprender_175,x,6,15,0.6871299743652344
aprender_175,x,6,16,0.4449378252029419
aprender_175,x,6,17,0.6519203782081604
aprender_175,x,6,18,0.5167286992073059
aprender_175,x,6,19,0.6222505569458008
aprender_175,x,6,20,0.5117900967597961
aprender_175,x,6,21,0.6211141347885132
aprender_175,x,6,22,0.49752601981163025
aprender_175,x,7,0,0.5160766839981079
aprender_175,x,7,1,0.5366629362106323
aprender_175,x,7,2,0.5525417923927307
aprender_175,x,7,3,0.5632112622261047
aprender_175,x,7,4,0.4896451532840729
aprender_175,x,7,5,0.4739004671573639
aprender_175,x,7,6,0.4565122127532959
aprender_175,x,7,7,0.5868561267852783
aprender_175,x,7,8,0.4367145597934723
aprender_175,x,7,9,0.5471270680427551
aprender_175,x,7,10,0.48547354340553284
aprender_175,x,7,11,0.6990728378295898
aprender_175,x,7,12,0.3340962529182434
aprender_175,x,7,13,0.8484100103378296
aprender_175,x,7,14,0.256319522857666
aprender_175,x,7,15,0.6875054240226746
aprender_175,x,7,16,0.45831429958343506
aprender_175,x,7,17,0.6536170840263367
aprender_175,x,7,18,0.5362947583198547
aprender_175,x,7,19,0.6233562231063843
aprender_175,x,7,20,0.5290316939353943
aprender_175,x,7,21,0.6236252784729004
aprender_175,x,7,22,0.5111527442932129
aprender_175,x,8,0,0.5199235677719116
aprender_175,x,8,1,0.5371959209442139
aprender_175,x,8,2,0.5518287420272827
aprender_175,x,8,3,0.5621894598007202
aprender_175,x,8,4,0.492684543132782
aprender_175,x,8,5,0.4771523177623749
aprender_175,x,8,6,0.46083468198776245
aprender_175,x,8,7,0.5851956009864807
aprender_175,x,8,8,0.43809953331947327
aprender_175,x,8,9,0.5485931634902954
aprender_175,x,8,10,0.4892801344394684
aprender_175,x,8,11,0.6965165138244629
aprender_175,x,8,12,0.3323255777359009
aprender_175,x,8,13,0.8483877182006836
aprender_175,x,8,14,0.25921380519866943
aprender_175,x,8,15,0.6779165863990784
aprender_175,x,8,16,0.4657149910926819
aprender_175,x,8,17,0.6409960389137268
aprender_175,x,8,18,0.5471840500831604
aprender_175,x,8,19,0.6214180588722229
aprender_175,x,8,20,0.541734516620636
aprender_175,x,8,21,0.6225340962409973
aprender_175,x,8,22,0.5220058560371399
aprender_175,x,9,0,0.5213051438331604
aprender_175,x,9,1,0.5387147665023804
aprender_175,x,9,2,0.5524304509162903
aprender_175,x,9,3,0.5625876784324646
aprender_175,x,9,4,0.49383142590522766
aprender_175,x,9,5,0.47821274399757385
aprender_175,x,9,6,0.46235746145248413
aprender_175,x,9,7,0.5837528705596924
aprender_175,x,9,8,0.43821829557418823
aprender_175,x,9,9,0.5477122664451599
aprender_175,x,9,10,0.4883546531200409
aprender_175,x,9,11,0.6893192529678345
aprender_175,x,9,12,0.33126866817474365
aprender_175,x,9,13,0.8483860492706299
aprender_175,x,9,14,0.25909528136253357
aprender_175,x,9,15,0.6714595556259155
aprender_175,x,9,16,0.4683062732219696
aprender_175,x,9,17,0.6356234550476074
aprender_175,x,9,18,0.551675021648407
aprender_175,x,9,19,0.6213049292564392
aprender_175,x,9,20,0.5476903319358826
aprender_175,x,9,21,0.6220148801803589
aprender_175,x,9,22,0.5273359417915344
aprender_175,x,10,0,0.5283910632133484
aprender_175,x,10,1,0.5430223345756531
aprender_175,x,10,2,0.5546615719795227
aprender_175,x,10,3,0.5641209483146667
aprender_175,x,10,4,0.498424768447876
aprender_175,x,10,5,0.48094770312309265
aprender_175,x,10,6,0.4650316536426544
aprender_175,x,10,7,0.5826337933540344
aprender_175,x,10,8,0.43795061111450195
aprender_175,x,10,9,0.549677312374115
aprender_175,x,10,10,0.4921432435512543
aprender_175,x,10,11,0.6814156174659729
aprender_175,x,10,12,0.3285524845123291
aprender_175,x,10,13,0.848386824131012
aprender_175,x,10,14,0.2602583169937134
aprender_175,x,10,15,0.6738643050193787
aprender_175,x,10,16,0.4710257351398468
aprender_175,x,10,17,0.6385576128959656
aprender_175,x,10,18,0.5534479022026062
aprender_175,x,10,19,0.6240056157112122
aprender_175,x,10,20,0.5507102012634277
aprender_175,x,10,21,0.6225355267524719
aprender_175,x,10,22,0.530043363571167
aprender_175,x,11,0,0.5275391936302185
aprender_175,x,11,1,0.5437127351760864
aprender_175,x,11,2,0.5547059774398804
aprender_175,x,11,3,0.563989520072937
aprender_175,x,11,4,0.49853554368019104
aprender_175,x,11,5,0.4802519381046295
aprender_175,x,11,6,0.4643307328224182
aprender_175,x,11,7,0.5820531249046326
aprender_175,x,11,8,0.43729159235954285
aprender_175,x,11,9,0.5486366152763367
aprender_175,x,11,10,0.4910115599632263
aprender_175,x,11,11,0.6727404594421387
aprender_175,x,11,12,0.3254109025001526
aprender_175,x,11,13,0.8491727113723755
aprender_175,x,11,14,0.2598869204521179
aprender_175,x,11,15,0.6752723455429077
aprender_175,x,11,16,0.47187575697898865
aprender_175,x,11,17,0.6402319669723511
aprender_175,x,11,18,0.5532892346382141
aprender_175,x,11,19,0.6248093247413635
aprender_175,x,11,20,0.5513486862182617
aprender_175,x,11,21,0.6235458850860596
aprender_175,x,11,22,0.5309500694274902
aprender_175,x,12,0,0.5306165218353271
aprender_175,x,12,1,0.5457891225814819
aprender_175,x,12,2,0.5557091236114502
aprender_175,x,12,3,0.5652218461036682
aprender_175,x,12,4,0.5020052194595337
aprender_175,x,12,5,0.4821004271507263
aprender_175,x,12,6,0.4657743573188782
aprender_175,x,12,7,0.5815811157226562
aprender_175,x,12,8,0.4368892014026642
aprender_175,x,12,9,0.5490162968635559
aprender_175,x,12,10,0.4931098222732544
aprender_175,x,12,11,0.664535403251648
aprender_175,x,12,12,0.32204097509384155
aprender_175,x,12,13,0.8533706665039062
aprender_175,x,12,14,0.258388876914978
aprender_175,x,12,15,0.6784685850143433
aprender_175,x,12,16,0.4724198281764984
aprender_175,x,12,17,0.6427258849143982
aprender_175,x,12,18,0.5527730584144592
aprender_175,x,12,19,0.6263595819473267
aprender_175,x,12,20,0.551217257976532
aprender_175,x,12,21,0.6250036954879761
aprender_175,x,12,22,0.5309441089630127
aprender_175,x,13,0,0.532384991645813
aprender_175,x,13,1,0.545789361000061
aprender_175,x,13,2,0.5553503036499023
aprender_175,x,13,3,0.5649995803833008
aprender_175,x,13,4,0.5044767260551453
aprender_175,x,13,5,0.4845070242881775
aprender_175,x,13,6,0.46726807951927185
aprender_175,x,13,7,0.5797826051712036
aprender_175,x,13,8,0.4366611838340759
aprender_175,x,13,9,0.5488778352737427
aprender_175,x,13,10,0.4952751398086548
aprender_175,x,13,11,0.6595437526702881
aprender_175,x,13,12,0.319384902715683
aprender_175,x,13,13,0.8559423685073853
aprender_175,x,13,14,0.2528950273990631
aprender_175,x,13,15,0.6792190074920654
aprender_175,x,13,16,0.47075676918029785
aprender_175,x,13,17,0.6432225108146667
aprender_175,x,13,18,0.5498055219650269
aprender_175,x,13,19,0.6269033551216125
aprender_175,x,13,20,0.5487323999404907
aprender_175,x,13,21,0.6256470680236816
aprender_175,x,13,22,0.5284115672111511
aprender_175,x,14,0,0.5332189798355103
aprender_175,x,14,1,0.5454199910163879
aprender_175,x,14,2,0.5550870299339294
aprender_175,x,14,3,0.5651090741157532
aprender_175,x,14,4,0.5052913427352905
aprender_175,x,14,5,0.48559626936912537
aprender_175,x,14,6,0.4677206873893738
aprender_175,x,14,7,0.5789254903793335
aprender_175,x,14,8,0.43611425161361694
aprender_175,x,14,9,0.5486975312232971
aprender_175,x,14,10,0.49728766083717346
aprender_175,x,14,11,0.6572323441505432
aprender_175,x,14,12,0.3162730038166046
aprender_175,x,14,13,0.8593149185180664
aprender_175,x,14,14,0.2402980476617813
aprender_175,x,14,15,0.6798322796821594
aprender_175,x,14,16,0.46019279956817627
aprender_175,x,14,17,0.6437106132507324
aprender_175,x,14,18,0.536753237247467
aprender_175,x,14,19,0.6272972822189331
aprender_175,x,14,20,0.5390763282775879
aprender_175,x,14,21,0.6260972619056702
aprender_175,x,14,22,0.5191102027893066
aprender_175,x,16,0,0.5320082902908325
aprender_175,x,16,1,0.5428428053855896
aprender_175,x,16,2,0.550929605960846
aprender_175,x,16,3,0.5620713829994202
aprender_175,x,16,4,0.5041659474372864
aprender_175,x,16,5,0.4847126007080078
aprender_175,x,16,6,0.46697917580604553
aprender_175,x,16,7,0.5698652863502502
aprender_175,x,16,8,0.4307954013347626
aprender_175,x,16,9,0.5478450655937195
aprender_175,x,16,10,0.49723005294799805
aprender_175,x,16,11,0.6536489725112915
aprender_175,x,16,12,0.3050074279308319
aprender_175,x,16,13,0.8605154752731323
aprender_175,x,16,14,0.22201389074325562
aprender_175,x,16,15,0.7033156752586365
aprender_175,x,16,16,0.4364513158798218
aprender_175,x,16,17,0.6671799421310425
aprender_175,x,16,18,0.5092852711677551
aprender_175,x,16,19,0.6485714316368103
aprender_175,x,16,20,0.5174753069877625
aprender_175,x,16,21,0.645289957523346
aprender_175,x,16,22,0.4983418881893158
aprender_175,y,0,0,0.20181740820407867
aprender_175,y,0,1,0.16767290234565735
aprender_175,y,0,2,0.16956520080566406
aprender_175,y,0,3,0.17163072526454926
aprender_175,y,0,4,0.1627817004919052
aprender_175,y,0,5,0.16178326308727264
aprender_175,y,0,6,0.16237933933734894
aprender_175,y,0,7,0.19337725639343262
aprender_175,y,0,8,0.18663963675498962
aprender_175,y,0,9,0.2489313930273056
aprender_175,y,0,10,0.24829868972301483
aprender_175,y,0,11,0.3890487551689148
aprender_175,y,0,12,0.38623476028442383
aprender_175,y,0,13,0.658717155456543
aprender_175,y,0,14,0.6698514223098755
aprender_175,y,0,15,0.6089707016944885
aprender_175,y,0,16,0.6184312701225281
aprender_175,y,0,17,0.6256170272827148
aprender_175,y,0,18,0.6271090507507324
aprender_175,y,0,19,0.5818251371383667
aprender_175,y,0,20,0.5858849883079529
aprender_175,y,0,21,0.5754691958427429
aprender_175,y,0,22,0.5819410681724548
aprender_175,y,2,0,0.2028457671403885
aprender_175,y,2,1,0.16712507605552673
aprender_175,y,2,2,0.16802307963371277
aprender_175,y,2,3,0.16906921565532684
aprender_175,y,2,4,0.16439063847064972
aprender_175,y,2,5,0.16431641578674316
aprender_175,y,2,6,0.16576381027698517
aprender_175,y,2,7,0.1900048851966858
aprender_175,y,2,8,0.18746809661388397
aprender_175,y,2,9,0.24865883588790894
aprender_175,y,2,10,0.24784620106220245
aprender_175,y,2,11,0.39008307456970215
aprender_175,y,2,12,0.3805091083049774
aprender_175,y,2,13,0.6769978404045105
aprender_175,y,2,14,0.6701763272285461
aprender_175,y,2,15,0.5988978147506714
aprender_175,y,2,16,0.619280993938446
aprender_175,y,2,17,0.6006496548652649
aprender_175,y,2,18,0.627905547618866
aprender_175,y,2,19,0.5665295124053955
aprender_175,y,2,20,0.5890938639640808
aprender_175,y,2,21,0.5629691481590271
aprender_175,y,2,22,0.5842161178588867
aprender_175,y,3,0,0.20353923738002777
aprender_175,y,3,1,0.1667487770318985
aprender_175,y,3,2,0.1675950586795807
aprender_175,y,3,3,0.16877806186676025
aprender_175,y,3,4,0.1650465726852417
aprender_175,y,3,5,0.16559340059757233
aprender_175,y,3,6,0.16734188795089722
aprender_175,y,3,7,0.18934930860996246
aprender_175,y,3,8,0.18793931603431702
aprender_175,y,3,9,0.24868330359458923
aprender_175,y,3,10,0.2480231523513794
aprender_175,y,3,11,0.38828399777412415
aprender_175,y,3,12,0.3808896541595459
aprender_175,y,3,13,0.672064483165741
aprender_175,y,3,14,0.6769380569458008
aprender_175,y,3,15,0.577163577079773
aprender_175,y,3,16,0.6149779558181763
aprender_175,y,3,17,0.5724391937255859
aprender_175,y,3,18,0.613968014717102
aprender_175,y,3,19,0.5463927984237671
aprender_175,y,3,20,0.5770637392997742
aprender_175,y,3,21,0.5466212630271912
aprender_175,y,3,22,0.5770513415336609
aprender_175,y,4,0,0.2037307620048523
aprender_175,y,4,1,0.16647286713123322
aprender_175,y,4,2,0.1673625409603119
aprender_175,y,4,3,0.1686210185289383
aprender_175,y,4,4,0.16507068276405334
aprender_175,y,4,5,0.16579081118106842
aprender_175,y,4,6,0.1675904393196106
aprender_175,y,4,7,0.1890445053577423
aprender_175,y,4,8,0.18794597685337067
aprender_175,y,4,9,0.24850992858409882
aprender_175,y,4,10,0.2481548935174942
aprender_175,y,4,11,0.38693615794181824
aprender_175,y,4,12,0.38036608695983887
aprender_175,y,4,13,0.6622273325920105
aprender_175,y,4,14,0.6816892623901367
aprender_175,y,4,15,0.5483203530311584
aprender_175,y,4,16,0.608156681060791
aprender_175,y,4,17,0.5424414873123169
aprender_175,y,4,18,0.5955053567886353
aprender_175,y,4,19,0.5202770829200745
aprender_175,y,4,20,0.558400571346283
aprender_175,y,4,21,0.5223907232284546
aprender_175,y,4,22,0.5617706179618835
aprender_175,y,5,0,0.2034309357404709
aprender_175,y,5,1,0.16538235545158386
aprender_175,y,5,2,0.1660541296005249
aprender_175,y,5,3,0.16706837713718414
aprender_175,y,5,4,0.16423062980175018
aprender_175,y,5,5,0.1649874597787857
aprender_175,y,5,6,0.16695770621299744
aprender_175,y,5,7,0.18686386942863464
aprender_175,y,5,8,0.18753790855407715
aprender_175,y,5,9,0.24773289263248444
aprender_175,y,5,10,0.24772599339485168
aprender_175,y,5,11,0.38237884640693665
aprender_175,y,5,12,0.38023170828819275
aprender_175,y,5,13,0.6522567868232727
aprender_175,y,5,14,0.6843209266662598
aprender_175,y,5,15,0.5203270316123962
aprender_175,y,5,16,0.607424259185791
aprender_175,y,5,17,0.5141494870185852
aprender_175,y,5,18,0.5924007296562195
aprender_175,y,5,19,0.49209263920783997
aprender_175,y,5,20,0.5525886416435242
aprender_175,y,5,21,0.4940491318702698
aprender_175,y,5,22,0.5559369325637817
aprender_175,y,6,0,0.20288613438606262
aprender_175,y,6,1,0.16391509771347046
aprender_175,y,6,2,0.16458947956562042
aprender_175,y,6,3,0.16561853885650635
aprender_175,y,6,4,0.16259579360485077
aprender_175,y,6,5,0.16293737292289734
aprender_175,y,6,6,0.16471540927886963
aprender_175,y,6,7,0.18519127368927002
aprender_175,y,6,8,0.18561005592346191
aprender_175,y,6,9,0.247188001871109
aprender_175,y,6,10,0.24726563692092896
aprender_175,y,6,11,0.38175129890441895
aprender_175,y,6,12,0.38038352131843567
aprender_175,y,6,13,0.6451150178909302
aprender_175,y,6,14,0.6853688955307007
aprender_175,y,6,15,0.5197855234146118
aprender_175,y,6,16,0.6082643866539001
aprender_175,y,6,17,0.5015153884887695
aprender_175,y,6,18,0.5961397290229797
aprender_175,y,6,19,0.4821859300136566
aprender_175,y,6,20,0.5564901232719421
aprender_175,y,6,21,0.4753105044364929
aprender_175,y,6,22,0.5576782822608948
aprender_175,y,7,0,0.2018197774887085
aprender_175,y,7,1,0.16220888495445251
aprender_175,y,7,2,0.1629040390253067
aprender_175,y,7,3,0.16399985551834106
aprender_175,y,7,4,0.16114288568496704
aprender_175,y,7,5,0.1613961160182953
aprender_175,y,7,6,0.16316798329353333
aprender_175,y,7,7,0.18375808000564575
aprender_175,y,7,8,0.18511360883712769
aprender_175,y,7,9,0.24642212688922882
aprender_175,y,7,10,0.24674062430858612
aprender_175,y,7,11,0.3805820047855377
aprender_175,y,7,12,0.38036495447158813
aprender_175,y,7,13,0.63236403465271
aprender_175,y,7,14,0.6873953938484192
aprender_175,y,7,15,0.46034112572669983
aprender_175,y,7,16,0.6122284531593323
aprender_175,y,7,17,0.4334968626499176
aprender_175,y,7,18,0.6044002771377563
aprender_175,y,7,19,0.401685506105423
aprender_175,y,7,20,0.5568980574607849
aprender_175,y,7,21,0.4092479348182678
aprender_175,y,7,22,0.5595968961715698
aprender_175,y,8,0,0.20109936594963074
aprender_175,y,8,1,0.16187739372253418
aprender_175,y,8,2,0.16272413730621338
aprender_175,y,8,3,0.16386590898036957
aprender_175,y,8,4,0.16034185886383057
aprender_175,y,8,5,0.16031353175640106
aprender_175,y,8,6,0.16161814332008362
aprender_175,y,8,7,0.18361398577690125
aprender_175,y,8,8,0.18450288474559784
aprender_175,y,8,9,0.24599651992321014
aprender_175,y,8,10,0.24568313360214233
aprender_175,y,8,11,0.3812609314918518
aprender_175,y,8,12,0.3805944323539734
aprender_175,y,8,13,0.5977506041526794
aprender_175,y,8,14,0.6905229091644287
aprender_175,y,8,15,0.37198206782341003
aprender_175,y,8,16,0.6148008108139038
aprender_175,y,8,17,0.306598424911499
aprender_175,y,8,18,0.6117793917655945
aprender_175,y,8,19,0.2881022095680237
aprender_175,y,8,20,0.5609579682350159
aprender_175,y,8,21,0.3145650327205658
aprender_175,y,8,22,0.5600235462188721
aprender_175,y,9,0,0.19974644482135773
aprender_175,y,9,1,0.16173779964447021
aprender_175,y,9,2,0.16263051331043243
aprender_175,y,9,3,0.16371822357177734
aprender_175,y,9,4,0.15882578492164612
aprender_175,y,9,5,0.15800772607326508
aprender_175,y,9,6,0.15788966417312622
aprender_175,y,9,7,0.18345074355602264
aprender_175,y,9,8,0.18003392219543457
aprender_175,y,9,9,0.245047926902771
aprender_175,y,9,10,0.24210642278194427
aprender_175,y,9,11,0.38122430443763733
aprender_175,y,9,12,0.3823205828666687
aprender_175,y,9,13,0.561781108379364
aprender_175,y,9,14,0.6944329142570496
aprender_175,y,9,15,0.30822569131851196
aprender_175,y,9,16,0.6166151762008667
aprender_175,y,9,17,0.23712903261184692
aprender_175,y,9,18,0.6178383827209473
aprender_175,y,9,19,0.22555509209632874
aprender_175,y,9,20,0.5657195448875427
aprender_175,y,9,21,0.25184375047683716
aprender_175,y,9,22,0.5608476996421814
aprender_175,y,10,0,0.20148371160030365
aprender_175,y,10,1,0.16256675124168396
aprender_175,y,10,2,0.16327552497386932
aprender_175,y,10,3,0.16414442658424377
aprender_175,y,10,4,0.1593712419271469
aprender_175,y,10,5,0.15833692252635956
aprender_175,y,10,6,0.15801113843917847
aprender_175,y,10,7,0.18332824110984802
aprender_175,y,10,8,0.18009580671787262
aprender_175,y,10,9,0.2480127215385437
aprender_175,y,10,10,0.24527838826179504
aprender_175,y,10,11,0.38083282113075256
aprender_175,y,10,12,0.38356566429138184
aprender_175,y,10,13,0.5270337462425232
aprender_175,y,10,14,0.6958264708518982
aprender_175,y,10,15,0.26880884170532227
aprender_175,y,10,16,0.6175485849380493
aprender_175,y,10,17,0.19498763978481293
aprender_175,y,10,18,0.6214327216148376
aprender_175,y,10,19,0.18171311914920807
aprender_175,y,10,20,0.5697770714759827
aprender_175,y,10,21,0.21010757982730865
aprender_175,y,10,22,0.5624231100082397
aprender_175,y,11,0,0.21004004776477814
aprender_175,y,11,1,0.1706131100654602
aprender_175,y,11,2,0.17094452679157257
aprender_175,y,11,3,0.1710231900215149
aprender_175,y,11,4,0.16574570536613464
aprender_175,y,11,5,0.1634497344493866
aprender_175,y,11,6,0.1616707593202591
aprender_175,y,11,7,0.1865910291671753
aprender_175,y,11,8,0.18131941556930542
aprender_175,y,11,9,0.25714510679244995
aprender_175,y,11,10,0.2535683512687683
aprender_175,y,11,11,0.37922385334968567
aprender_175,y,11,12,0.385160356760025
aprender_175,y,11,13,0.5039289593696594
aprender_175,y,11,14,0.6979942917823792
aprender_175,y,11,15,0.2422562688589096
aprender_175,y,11,16,0.6197803616523743
aprender_175,y,11,17,0.16315090656280518
aprender_175,y,11,18,0.6254323124885559
aprender_175,y,11,19,0.15126833319664001
aprender_175,y,11,20,0.5746999979019165
aprender_175,y,11,21,0.1827605664730072
aprender_175,y,11,22,0.5657899975776672
aprender_175,y,12,0,0.21683967113494873
aprender_175,y,12,1,0.1758040189743042
aprender_175,y,12,2,0.17596009373664856
aprender_175,y,12,3,0.1757436990737915
aprender_175,y,12,4,0.17021651566028595
aprender_175,y,12,5,0.1673421710729599
aprender_175,y,12,6,0.1650342047214508
aprender_175,y,12,7,0.18881726264953613
aprender_175,y,12,8,0.18263545632362366
aprender_175,y,12,9,0.2649712562561035
aprender_175,y,12,10,0.2606750428676605
aprender_175,y,12,11,0.3770999610424042
aprender_175,y,12,12,0.3857038915157318
aprender_175,y,12,13,0.48814016580581665
aprender_175,y,12,14,0.7001411318778992
aprender_175,y,12,15,0.23452575504779816
aprender_175,y,12,16,0.6221262216567993
aprender_175,y,12,17,0.16188472509384155
aprender_175,y,12,18,0.6274994015693665
aprender_175,y,12,19,0.15026088058948517
aprender_175,y,12,20,0.5784294009208679
aprender_175,y,12,21,0.1788954883813858
aprender_175,y,12,22,0.5691816210746765
aprender_175,y,13,0,0.21935176849365234
aprender_175,y,13,1,0.17823264002799988
aprender_175,y,13,2,0.1781436949968338
aprender_175,y,13,3,0.17768116295337677
aprender_175,y,13,4,0.17300906777381897
aprender_175,y,13,5,0.16996753215789795
aprender_175,y,13,6,0.16746675968170166
aprender_175,y,13,7,0.1892724186182022
aprender_175,y,13,8,0.18352825939655304
aprender_175,y,13,9,0.2671949565410614
aprender_175,y,13,10,0.26308831572532654
aprender_175,y,13,11,0.3750249743461609
aprender_175,y,13,12,0.3859748840332031
aprender_175,y,13,13,0.4812266230583191
aprender_175,y,13,14,0.7015007138252258
aprender_175,y,13,15,0.22519546747207642
aprender_175,y,13,16,0.6230012774467468
aprender_175,y,13,17,0.15517009794712067
aprender_175,y,13,18,0.6283696293830872
aprender_175,y,13,19,0.14621905982494354
aprender_175,y,13,20,0.5804323554039001
aprender_175,y,13,21,0.173341765999794
aprender_175,y,13,22,0.5710417032241821
aprender_175,y,14,0,0.22275429964065552
aprender_175,y,14,1,0.18151159584522247
aprender_175,y,14,2,0.1814112812280655
aprender_175,y,14,3,0.18100504577159882
aprender_175,y,14,4,0.17624683678150177
aprender_175,y,14,5,0.17297117412090302
aprender_175,y,14,6,0.17032086849212646
aprender_175,y,14,7,0.19081464409828186
aprender_175,y,14,8,0.1849546879529953
aprender_175,y,14,9,0.27002567052841187
aprender_175,y,14,10,0.26594117283821106
aprender_175,y,14,11,0.37497711181640625
aprender_175,y,14,12,0.3868219554424286
aprender_175,y,14,13,0.48663580417633057
aprender_175,y,14,14,0.7048393487930298
aprender_175,y,14,15,0.23283982276916504
aprender_175,y,14,16,0.6236037611961365
aprender_175,y,14,17,0.1652158796787262
aprender_175,y,14,18,0.6288523077964783
aprender_175,y,14,19,0.15588535368442535
aprender_175,y,14,20,0.5813828110694885
aprender_175,y,14,21,0.18251623213291168
