videoname,axis,n_frame,n_landmark,coordinate
comer_144,x,4,17,0.5845750570297241
comer_144,x,4,18,0.31254488229751587
comer_144,x,4,19,0.5525499582290649
comer_144,x,4,20,0.34473326802253723
comer_144,x,4,21,0.5685504078865051
comer_144,x,4,22,0.34829381108283997
comer_144,x,5,0,0.47914373874664307
comer_144,x,5,1,0.512192964553833
comer_144,x,5,2,0.5315955877304077
comer_144,x,5,3,0.5500320196151733
comer_144,x,5,4,0.4554171860218048
comer_144,x,5,5,0.4395860433578491
comer_144,x,5,6,0.42800357937812805
comer_144,x,5,7,0.5823662281036377
comer_144,x,5,8,0.42173343896865845
comer_144,x,5,9,0.5252657532691956
comer_144,x,5,10,0.4537661075592041
comer_144,x,5,11,0.7466804385185242
comer_144,x,5,12,0.31141534447669983
comer_144,x,5,13,0.8544756174087524
comer_144,x,5,14,0.15458500385284424
comer_144,x,5,15,0.6576166749000549
comer_144,x,5,16,0.2748279869556427
comer_144,x,5,17,0.5844217538833618
comer_144,x,5,18,0.31473928689956665
comer_144,x,5,19,0.5541762113571167
comer_144,x,5,20,0.3451690971851349
comer_144,x,5,21,0.5703738927841187
comer_144,x,5,22,0.3506624698638916
comer_144,x,6,0,0.47852587699890137
comer_144,x,6,1,0.512217104434967
comer_144,x,6,2,0.5316514372825623
comer_144,x,6,3,0.5502729415893555
comer_144,x,6,4,0.4557437300682068
comer_144,x,6,5,0.4401087760925293
comer_144,x,6,6,0.4288351237773895
comer_144,x,6,7,0.5841361880302429
comer_144,x,6,8,0.4242919981479645
comer_144,x,6,9,0.5246774554252625
comer_144,x,6,10,0.4535132050514221
comer_144,x,6,11,0.7476277947425842
comer_144,x,6,12,0.3116738200187683
comer_144,x,6,13,0.854665994644165
comer_144,x,6,14,0.15960802137851715
comer_144,x,6,15,0.6573015451431274
comer_144,x,6,16,0.2762666642665863
comer_144,x,6,17,0.5845967531204224
comer_144,x,6,18,0.3175245523452759
comer_144,x,6,19,0.555271327495575
comer_144,x,6,20,0.3475155830383301
comer_144,x,6,21,0.5714450478553772
comer_144,x,6,22,0.3521154522895813
comer_144,x,7,0,0.4779842793941498
comer_144,x,7,1,0.5122333765029907
comer_144,x,7,2,0.5316920280456543
comer_144,x,7,3,0.5504693388938904
comer_144,x,7,4,0.45635369420051575
comer_144,x,7,5,0.4410020709037781
comer_144,x,7,6,0.4299353063106537
comer_144,x,7,7,0.5851742625236511
comer_144,x,7,8,0.4262140691280365
comer_144,x,7,9,0.5239047408103943
comer_144,x,7,10,0.45314547419548035
comer_144,x,7,11,0.7483240365982056
comer_144,x,7,12,0.31238114833831787
comer_144,x,7,13,0.8548895120620728
comer_144,x,7,14,0.16929879784584045
comer_144,x,7,15,0.6573190689086914
comer_144,x,7,16,0.29120707511901855
comer_144,x,7,17,0.585076093673706
comer_144,x,7,18,0.32200974225997925
comer_144,x,7,19,0.5560609102249146
comer_144,x,7,20,0.34815558791160583
comer_144,x,7,21,0.5721649527549744
comer_144,x,7,22,0.35512614250183105
comer_144,x,8,0,0.47387826442718506
comer_144,x,8,1,0.5106388330459595
comer_144,x,8,2,0.5305045247077942
comer_144,x,8,3,0.5497645735740662
comer_144,x,8,4,0.4562406837940216
comer_144,x,8,5,0.44104108214378357
comer_144,x,8,6,0.430106520652771
comer_144,x,8,7,0.5852474570274353
comer_144,x,8,8,0.42816728353500366
comer_144,x,8,9,0.519221305847168
comer_144,x,8,10,0.4507755637168884
comer_144,x,8,11,0.749352753162384
comer_144,x,8,12,0.3160945773124695
comer_144,x,8,13,0.8560681939125061
comer_144,x,8,14,0.1759905070066452
comer_144,x,8,15,0.6574409604072571
comer_144,x,8,16,0.30197495222091675
comer_144,x,8,17,0.5847471356391907
comer_144,x,8,18,0.3248969316482544
comer_144,x,8,19,0.5561119914054871
comer_144,x,8,20,0.35070332884788513
comer_144,x,8,21,0.5720922350883484
comer_144,x,8,22,0.3558249771595001
comer_144,x,9,0,0.46628817915916443
comer_144,x,9,1,0.5064211487770081
comer_144,x,9,2,0.5268369913101196
comer_144,x,9,3,0.5467107892036438
comer_144,x,9,4,0.4547441601753235
comer_144,x,9,5,0.4407621920108795
comer_144,x,9,6,0.4299466609954834
comer_144,x,9,7,0.5849893689155579
comer_144,x,9,8,0.42947813868522644
comer_144,x,9,9,0.5116693377494812
comer_144,x,9,10,0.44676488637924194
comer_144,x,9,11,0.7494230270385742
comer_144,x,9,12,0.31914305686950684
comer_144,x,9,13,0.8567472696304321
comer_144,x,9,14,0.18249249458312988
comer_144,x,9,15,0.657824695110321
comer_144,x,9,16,0.31866273283958435
comer_144,x,9,17,0.5847221612930298
comer_144,x,9,18,0.3411681652069092
comer_144,x,9,19,0.5563299059867859
comer_144,x,9,20,0.36243489384651184
comer_144,x,9,21,0.572216808795929
comer_144,x,9,22,0.3654453158378601
comer_144,x,10,0,0.46241089701652527
comer_144,x,10,1,0.5046797394752502
comer_144,x,10,2,0.5254724025726318
comer_144,x,10,3,0.5453600287437439
comer_144,x,10,4,0.4536798894405365
comer_144,x,10,5,0.44036343693733215
comer_144,x,10,6,0.4294506013393402
comer_144,x,10,7,0.5846372246742249
comer_144,x,10,8,0.42976251244544983
comer_144,x,10,9,0.5065784454345703
comer_144,x,10,10,0.4443999230861664
comer_144,x,10,11,0.7492858171463013
comer_144,x,10,12,0.3192163407802582
comer_144,x,10,13,0.8568627238273621
comer_144,x,10,14,0.1905653178691864
comer_144,x,10,15,0.658338725566864
comer_144,x,10,16,0.34906595945358276
comer_144,x,10,17,0.5849494338035583
comer_144,x,10,18,0.37126028537750244
comer_144,x,10,19,0.5564442873001099
comer_144,x,10,20,0.3783281147480011
comer_144,x,10,21,0.5723868012428284
comer_144,x,10,22,0.37977132201194763
comer_144,x,11,0,0.4626849889755249
comer_144,x,11,1,0.504777193069458
comer_144,x,11,2,0.5255366563796997
comer_144,x,11,3,0.5454044938087463
comer_144,x,11,4,0.4539288878440857
comer_144,x,11,5,0.4407102167606354
comer_144,x,11,6,0.42977073788642883
comer_144,x,11,7,0.5845441818237305
comer_144,x,11,8,0.43038204312324524
comer_144,x,11,9,0.504494845867157
comer_144,x,11,10,0.44348639249801636
comer_144,x,11,11,0.74812912940979
comer_144,x,11,12,0.3145209550857544
comer_144,x,11,13,0.8560683727264404
comer_144,x,11,14,0.1974068582057953
comer_144,x,11,15,0.6598471403121948
comer_144,x,11,16,0.3623626232147217
comer_144,x,11,17,0.5859887599945068
comer_144,x,11,18,0.3842483162879944
comer_144,x,11,19,0.5576881766319275
comer_144,x,11,20,0.38383248448371887
comer_144,x,11,21,0.5738462209701538
comer_144,x,11,22,0.3846265971660614
comer_144,x,12,0,0.4631146490573883
comer_144,x,12,1,0.5049269199371338
comer_144,x,12,2,0.5255697965621948
comer_144,x,12,3,0.5454390645027161
comer_144,x,12,4,0.4544517397880554
comer_144,x,12,5,0.4412338137626648
comer_144,x,12,6,0.4302550256252289
comer_144,x,12,7,0.5843587517738342
comer_144,x,12,8,0.43136855959892273
comer_144,x,12,9,0.5048405528068542
comer_144,x,12,10,0.44355395436286926
comer_144,x,12,11,0.7473402619361877
comer_144,x,12,12,0.3094530999660492
comer_144,x,12,13,0.8556240200996399
comer_144,x,12,14,0.2009725272655487
comer_144,x,12,15,0.6612043976783752
comer_144,x,12,16,0.37779873609542847
comer_144,x,12,17,0.5875713229179382
comer_144,x,12,18,0.4027824103832245
comer_144,x,12,19,0.5587782263755798
comer_144,x,12,20,0.39911967515945435
comer_144,x,12,21,0.5749003291130066
comer_144,x,12,22,0.398700475692749
comer_144,x,13,0,0.46332961320877075
comer_144,x,13,1,0.5050063133239746
comer_144,x,13,2,0.5256255269050598
comer_144,x,13,3,0.545425295829773
comer_144,x,13,4,0.4547905921936035
comer_144,x,13,5,0.4415893256664276
comer_144,x,13,6,0.4305749237537384
comer_144,x,13,7,0.5841078162193298
comer_144,x,13,8,0.4322265684604645
comer_144,x,13,9,0.504564642906189
comer_144,x,13,10,0.44345203042030334
comer_144,x,13,11,0.7465053200721741
comer_144,x,13,12,0.30686116218566895
comer_144,x,13,13,0.855348527431488
comer_144,x,13,14,0.20364424586296082
comer_144,x,13,15,0.6620697975158691
comer_144,x,13,16,0.38481926918029785
comer_144,x,13,17,0.5886605978012085
comer_144,x,13,18,0.4122004508972168
comer_144,x,13,19,0.5597586035728455
comer_144,x,13,20,0.408603310585022
comer_144,x,13,21,0.5758476257324219
comer_144,x,13,22,0.4073275625705719
comer_144,x,14,0,0.4634154438972473
comer_144,x,14,1,0.5057190656661987
comer_144,x,14,2,0.5260292887687683
comer_144,x,14,3,0.5455749034881592
comer_144,x,14,4,0.45587220788002014
comer_144,x,14,5,0.44243305921554565
comer_144,x,14,6,0.4312577545642853
comer_144,x,14,7,0.5840411186218262
comer_144,x,14,8,0.4328962564468384
comer_144,x,14,9,0.5048296451568604
comer_144,x,14,10,0.4434705674648285
comer_144,x,14,11,0.7452272176742554
comer_144,x,14,12,0.30583488941192627
comer_144,x,14,13,0.8550468683242798
comer_144,x,14,14,0.20557311177253723
comer_144,x,14,15,0.6626617908477783
comer_144,x,14,16,0.3876126706600189
comer_144,x,14,17,0.5894052386283875
comer_144,x,14,18,0.41585904359817505
comer_144,x,14,19,0.5605816841125488
comer_144,x,14,20,0.412539541721344
comer_144,x,14,21,0.5765092968940735
comer_144,x,14,22,0.41127365827560425
comer_144,x,16,0,0.46315422654151917
comer_144,x,16,1,0.506428062915802
comer_144,x,16,2,0.5263392925262451
comer_144,x,16,3,0.5455710887908936
comer_144,x,16,4,0.4575112462043762
comer_144,x,16,5,0.44409286975860596
comer_144,x,16,6,0.43266889452934265
comer_144,x,16,7,0.5837408304214478
comer_144,x,16,8,0.43449610471725464
comer_144,x,16,9,0.5028916597366333
comer_144,x,16,10,0.44282594323158264
comer_144,x,16,11,0.7430936098098755
comer_144,x,16,12,0.3041691184043884
comer_144,x,16,13,0.8545863628387451
comer_144,x,16,14,0.20459941029548645
comer_144,x,16,15,0.6630057692527771
comer_144,x,16,16,0.3810445964336395
comer_144,x,16,17,0.5902810096740723
comer_144,x,16,18,0.40949249267578125
comer_144,x,16,19,0.5617135763168335
comer_144,x,16,20,0.4088146686553955
comer_144,x,16,21,0.5774306058883667
comer_144,x,16,22,0.4078151285648346
comer_144,x,18,0,0.4635547995567322
comer_144,x,18,1,0.506981611251831
comer_144,x,18,2,0.526681125164032
comer_144,x,18,3,0.5457757711410522
comer_144,x,18,4,0.4588744640350342
comer_144,x,18,5,0.4454793334007263
comer_144,x,18,6,0.4338972270488739
comer_144,x,18,7,0.5837347507476807
comer_144,x,18,8,0.4366461932659149
comer_144,x,18,9,0.5031718015670776
comer_144,x,18,10,0.44298917055130005
comer_144,x,18,11,0.7428213357925415
comer_144,x,18,12,0.3037421703338623
comer_144,x,18,13,0.8542569279670715
comer_144,x,18,14,0.2026318609714508
comer_144,x,18,15,0.665683925151825
comer_144,x,18,16,0.37842121720314026
comer_144,x,18,17,0.5948273539543152
comer_144,x,18,18,0.4079079329967499
comer_144,x,18,19,0.5679004788398743
comer_144,x,18,20,0.40783753991127014
comer_144,x,18,21,0.5819291472434998
comer_144,x,18,22,0.40708282589912415
comer_144,y,0,0,0.2913143038749695
comer_144,y,0,1,0.244831383228302
comer_144,y,0,2,0.24168691039085388
comer_144,y,0,3,0.23961558938026428
comer_144,y,0,4,0.2503030300140381
comer_144,y,0,5,0.2519533038139343
comer_144,y,0,6,0.25370073318481445
comer_144,y,0,7,0.2573360800743103
comer_144,y,0,8,0.27018246054649353
comer_144,y,0,9,0.33693787455558777
comer_144,y,0,10,0.345565527677536
comer_144,y,0,11,0.4974166452884674
comer_144,y,0,12,0.4924127459526062
comer_144,y,0,13,0.8209570050239563
comer_144,y,0,14,0.7610723376274109
comer_144,y,0,15,0.805008053779602
comer_144,y,0,16,0.5210046768188477
comer_144,y,0,17,0.8647271394729614
comer_144,y,0,18,0.47626715898513794
comer_144,y,0,19,0.8083074688911438
comer_144,y,0,20,0.45407503843307495
comer_144,y,0,21,0.7869127988815308
comer_144,y,0,22,0.47047367691993713
comer_144,y,2,0,0.2918719947338104
comer_144,y,2,1,0.24445004761219025
comer_144,y,2,2,0.2413051426410675
comer_144,y,2,3,0.23938553035259247
comer_144,y,2,4,0.24987463653087616
comer_144,y,2,5,0.2515729069709778
comer_144,y,2,6,0.2534084618091583
comer_144,y,2,7,0.2563612461090088
comer_144,y,2,8,0.268471896648407
comer_144,y,2,9,0.3380637466907501
comer_144,y,2,10,0.34552904963493347
comer_144,y,2,11,0.49514466524124146
comer_144,y,2,12,0.49015316367149353
comer_144,y,2,13,0.8074898719787598
comer_144,y,2,14,0.7476191520690918
comer_144,y,2,15,0.8248754143714905
comer_144,y,2,16,0.6240133047103882
comer_144,y,2,17,0.8849812746047974
comer_144,y,2,18,0.6392242908477783
comer_144,y,2,19,0.8317921757698059
comer_144,y,2,20,0.6052861213684082
comer_144,y,2,21,0.8090227246284485
comer_144,y,2,22,0.6018313765525818
comer_144,y,4,0,0.2873106896877289
comer_144,y,4,1,0.23583032190799713
comer_144,y,4,2,0.23321335017681122
comer_144,y,4,3,0.2326963096857071
comer_144,y,4,4,0.24301458895206451
comer_144,y,4,5,0.24513670802116394
comer_144,y,4,6,0.2476496398448944
comer_144,y,4,7,0.2523003816604614
comer_144,y,4,8,0.2641003429889679
comer_144,y,4,9,0.33528172969818115
comer_144,y,4,10,0.34087812900543213
comer_144,y,4,11,0.49474021792411804
comer_144,y,4,12,0.49040651321411133
comer_144,y,4,13,0.8079654574394226
comer_144,y,4,14,0.7538444995880127
comer_144,y,4,15,0.8239488005638123
comer_144,y,4,16,0.642196536064148
comer_144,y,4,17,0.8820906281471252
comer_144,y,4,18,0.6484373211860657
comer_144,y,4,19,0.8277631402015686
comer_144,y,4,20,0.6070197224617004
comer_144,y,4,21,0.8049025535583496
comer_144,y,4,22,0.6061449646949768
comer_144,y,5,0,0.28182074427604675
comer_144,y,5,1,0.22858236730098724
comer_144,y,5,2,0.2272130399942398
comer_144,y,5,3,0.22756169736385345
comer_144,y,5,4,0.23432685434818268
comer_144,y,5,5,0.23687100410461426
comer_144,y,5,6,0.24014338850975037
comer_144,y,5,7,0.24943998456001282
comer_144,y,5,8,0.25997212529182434
comer_144,y,5,9,0.3317044973373413
comer_144,y,5,10,0.3339763581752777
comer_144,y,5,11,0.4947372078895569
comer_144,y,5,12,0.49051669239997864
comer_144,y,5,13,0.8081299066543579
comer_144,y,5,14,0.7611634731292725
comer_144,y,5,15,0.8249759078025818
comer_144,y,5,16,0.6376994252204895
comer_144,y,5,17,0.8820441365242004
comer_144,y,5,18,0.6343347430229187
comer_144,y,5,19,0.8264092803001404
comer_144,y,5,20,0.5865698456764221
comer_144,y,5,21,0.8049272894859314
comer_144,y,5,22,0.5865687131881714
comer_144,y,6,0,0.278604656457901
comer_144,y,6,1,0.22475996613502502
comer_144,y,6,2,0.22389870882034302
comer_144,y,6,3,0.22461168467998505
comer_144,y,6,4,0.22976860404014587
comer_144,y,6,5,0.23228725790977478
comer_144,y,6,6,0.23566477000713348
comer_144,y,6,7,0.24775098264217377
comer_144,y,6,8,0.25650686025619507
comer_144,y,6,9,0.32928526401519775
comer_144,y,6,10,0.3302037715911865
comer_144,y,6,11,0.4945845603942871
comer_144,y,6,12,0.48996949195861816
comer_144,y,6,13,0.8088347911834717
comer_144,y,6,14,0.7645719647407532
comer_144,y,6,15,0.8253595232963562
comer_144,y,6,16,0.6321967840194702
comer_144,y,6,17,0.881877064704895
comer_144,y,6,18,0.6181125044822693
comer_144,y,6,19,0.825161874294281
comer_144,y,6,20,0.5698689818382263
comer_144,y,6,21,0.8040570616722107
comer_144,y,6,22,0.5725051760673523
comer_144,y,7,0,0.27121222019195557
comer_144,y,7,1,0.21930789947509766
comer_144,y,7,2,0.21915015578269958
comer_144,y,7,3,0.22012782096862793
comer_144,y,7,4,0.22261305153369904
comer_144,y,7,5,0.2250092774629593
comer_144,y,7,6,0.22790904343128204
comer_144,y,7,7,0.24489223957061768
comer_144,y,7,8,0.25263211131095886
comer_144,y,7,9,0.323149710893631
comer_144,y,7,10,0.32269856333732605
comer_144,y,7,11,0.49427542090415955
comer_144,y,7,12,0.4893088638782501
comer_144,y,7,13,0.8084611892700195
comer_144,y,7,14,0.7649751901626587
comer_144,y,7,15,0.822693407535553
comer_144,y,7,16,0.6243146061897278
comer_144,y,7,17,0.878604531288147
comer_144,y,7,18,0.6075791716575623
comer_144,y,7,19,0.8230909705162048
comer_144,y,7,20,0.5630855560302734
comer_144,y,7,21,0.802217423915863
comer_144,y,7,22,0.5694730877876282
comer_144,y,8,0,0.26984545588493347
comer_144,y,8,1,0.21810294687747955
comer_144,y,8,2,0.21794073283672333
comer_144,y,8,3,0.21895316243171692
comer_144,y,8,4,0.22128579020500183
comer_144,y,8,5,0.22347377240657806
comer_144,y,8,6,0.2260950654745102
comer_144,y,8,7,0.24454769492149353
comer_144,y,8,8,0.2517903447151184
comer_144,y,8,9,0.32211893796920776
comer_144,y,8,10,0.3217366933822632
comer_144,y,8,11,0.49345022439956665
comer_144,y,8,12,0.48863744735717773
comer_144,y,8,13,0.8076651692390442
comer_144,y,8,14,0.764850914478302
comer_144,y,8,15,0.8198411464691162
comer_144,y,8,16,0.6078879833221436
comer_144,y,8,17,0.8766391277313232
comer_144,y,8,18,0.5889894366264343
comer_144,y,8,19,0.8214214444160461
comer_144,y,8,20,0.5449976921081543
comer_144,y,8,21,0.8002660870552063
comer_144,y,8,22,0.5523591041564941
comer_144,y,9,0,0.2684994637966156
comer_144,y,9,1,0.21737995743751526
comer_144,y,9,2,0.21729925274848938
comer_144,y,9,3,0.21839673817157745
comer_144,y,9,4,0.22044146060943604
comer_144,y,9,5,0.22241701185703278
comer_144,y,9,6,0.22478210926055908
comer_144,y,9,7,0.2445223033428192
comer_144,y,9,8,0.25050088763237
comer_144,y,9,9,0.32133230566978455
comer_144,y,9,10,0.3199232220649719
comer_144,y,9,11,0.4930106997489929
comer_144,y,9,12,0.48608192801475525
comer_144,y,9,13,0.8069146871566772
comer_144,y,9,14,0.758797287940979
comer_144,y,9,15,0.8184230923652649
comer_144,y,9,16,0.553611695766449
comer_144,y,9,17,0.8756467700004578
comer_144,y,9,18,0.5297890305519104
comer_144,y,9,19,0.8209226727485657
comer_144,y,9,20,0.4943464398384094
comer_144,y,9,21,0.8000127077102661
comer_144,y,9,22,0.5040496587753296
comer_144,y,10,0,0.2684515416622162
comer_144,y,10,1,0.21718469262123108
comer_144,y,10,2,0.21706683933734894
comer_144,y,10,3,0.21813753247261047
comer_144,y,10,4,0.22025838494300842
comer_144,y,10,5,0.22193586826324463
comer_144,y,10,6,0.2239791303873062
comer_144,y,10,7,0.24453449249267578
comer_144,y,10,8,0.24899473786354065
comer_144,y,10,9,0.3213961720466614
comer_144,y,10,10,0.32016411423683167
comer_144,y,10,11,0.4930051267147064
comer_144,y,10,12,0.4830649197101593
comer_144,y,10,13,0.8070037364959717
comer_144,y,10,14,0.7576895356178284
comer_144,y,10,15,0.8184045553207397
comer_144,y,10,16,0.4951614439487457
comer_144,y,10,17,0.8760232925415039
comer_144,y,10,18,0.43133798241615295
comer_144,y,10,19,0.8202967643737793
comer_144,y,10,20,0.40029099583625793
comer_144,y,10,21,0.7998408675193787
comer_144,y,10,22,0.42714056372642517
comer_144,y,11,0,0.2638821303844452
comer_144,y,11,1,0.21523906290531158
comer_144,y,11,2,0.21562626957893372
comer_144,y,11,3,0.21696417033672333
comer_144,y,11,4,0.21613739430904388
comer_144,y,11,5,0.21657195687294006
comer_144,y,11,6,0.2172355353832245
comer_144,y,11,7,0.24453122913837433
comer_144,y,11,8,0.24405455589294434
comer_144,y,11,9,0.31939634680747986
comer_144,y,11,10,0.316087007522583
comer_144,y,11,11,0.493000328540802
comer_144,y,11,12,0.4824095070362091
comer_144,y,11,13,0.8060969114303589
comer_144,y,11,14,0.7543917298316956
comer_144,y,11,15,0.8217511773109436
comer_144,y,11,16,0.4630163013935089
comer_144,y,11,17,0.8800175189971924
comer_144,y,11,18,0.3862853944301605
comer_144,y,11,19,0.8239463567733765
comer_144,y,11,20,0.35567915439605713
comer_144,y,11,21,0.8029201030731201
comer_144,y,11,22,0.3876614272594452
comer_144,y,12,0,0.2592293620109558
comer_144,y,12,1,0.21305352449417114
comer_144,y,12,2,0.21376793086528778
comer_144,y,12,3,0.21519434452056885
comer_144,y,12,4,0.21325106918811798
comer_144,y,12,5,0.21337197721004486
comer_144,y,12,6,0.2137458771467209
comer_144,y,12,7,0.244328573346138
comer_144,y,12,8,0.24176780879497528
comer_144,y,12,9,0.31646615266799927
comer_144,y,12,10,0.3131885826587677
comer_144,y,12,11,0.4929884374141693
comer_144,y,12,12,0.4824686348438263
comer_144,y,12,13,0.8060486316680908
comer_144,y,12,14,0.7487403154373169
comer_144,y,12,15,0.8232141733169556
comer_144,y,12,16,0.4382272958755493
comer_144,y,12,17,0.882152259349823
comer_144,y,12,18,0.3583754897117615
comer_144,y,12,19,0.8268418312072754
comer_144,y,12,20,0.3305177092552185
comer_144,y,12,21,0.8054543733596802
comer_144,y,12,22,0.36308804154396057
comer_144,y,13,0,0.2553727328777313
comer_144,y,13,1,0.21116742491722107
comer_144,y,13,2,0.2121116667985916
comer_144,y,13,3,0.2135738581418991
comer_144,y,13,4,0.21089187264442444
comer_144,y,13,5,0.2108617126941681
comer_144,y,13,6,0.21105651557445526
comer_144,y,13,7,0.24406585097312927
comer_144,y,13,8,0.24039313197135925
comer_144,y,13,9,0.3137730658054352
comer_144,y,13,10,0.3105677664279938
comer_144,y,13,11,0.49305400252342224
comer_144,y,13,12,0.482480525970459
comer_144,y,13,13,0.8061995506286621
comer_144,y,13,14,0.7404962182044983
comer_144,y,13,15,0.8244166374206543
comer_144,y,13,16,0.42864373326301575
comer_144,y,13,17,0.8835234045982361
comer_144,y,13,18,0.34830617904663086
comer_144,y,13,19,0.8283528685569763
comer_144,y,13,20,0.3217144310474396
comer_144,y,13,21,0.8068929314613342
comer_144,y,13,22,0.3532397449016571
comer_144,y,14,0,0.253474622964859
comer_144,y,14,1,0.21055126190185547
comer_144,y,14,2,0.2115553468465805
comer_144,y,14,3,0.21303308010101318
comer_144,y,14,4,0.209940567612648
comer_144,y,14,5,0.20977255702018738
comer_144,y,14,6,0.20981821417808533
comer_144,y,14,7,0.24399830400943756
comer_144,y,14,8,0.23937372863292694
comer_144,y,14,9,0.3123420476913452
comer_144,y,14,10,0.3090754449367523
comer_144,y,14,11,0.49307888746261597
comer_144,y,14,12,0.48191162943840027
comer_144,y,14,13,0.8063142895698547
comer_144,y,14,14,0.7319493889808655
comer_144,y,14,15,0.8250589370727539
comer_144,y,14,16,0.42159223556518555
comer_144,y,14,17,0.8841332793235779
comer_144,y,14,18,0.3409367501735687
comer_144,y,14,19,0.8291473984718323
comer_144,y,14,20,0.31487083435058594
comer_144,y,14,21,0.8077211976051331
comer_144,y,14,22,0.34696710109710693
comer_144,y,16,0,0.2424306720495224
comer_144,y,16,1,0.20499125123023987
comer_144,y,16,2,0.20672494173049927
comer_144,y,16,3,0.20869241654872894
comer_144,y,16,4,0.20330481231212616
comer_144,y,16,5,0.20298928022384644
comer_144,y,16,6,0.20266251266002655
comer_144,y,16,7,0.24246785044670105
comer_144,y,16,8,0.23426540195941925
comer_144,y,16,9,0.303194135427475
comer_144,y,16,10,0.298266738653183
comer_144,y,16,11,0.49339544773101807
comer_144,y,16,12,0.48195144534111023
comer_144,y,16,13,0.8064783215522766
comer_144,y,16,14,0.7304340600967407
comer_144,y,16,15,0.8258712887763977
comer_144,y,16,16,0.4245183765888214
comer_144,y,16,17,0.8851431608200073
comer_144,y,16,18,0.34451568126678467
comer_144,y,16,19,0.830145001411438
comer_144,y,16,20,0.31602728366851807
comer_144,y,16,21,0.8086614012718201
comer_144,y,16,22,0.347868412733078
comer_144,y,18,0,0.23879754543304443
comer_144,y,18,1,0.20177467167377472
comer_144,y,18,2,0.20350028574466705
comer_144,y,18,3,0.2054525762796402
comer_144,y,18,4,0.2009548395872116
comer_144,y,18,5,0.20108231902122498
comer_144,y,18,6,0.2011202722787857
comer_144,y,18,7,0.24021229147911072
comer_144,y,18,8,0.23230226337909698
comer_144,y,18,9,0.29914411902427673
comer_144,y,18,10,0.2947218418121338
comer_144,y,18,11,0.49339279532432556
comer_144,y,18,12,0.48289889097213745
comer_144,y,18,13,0.8063859343528748
comer_144,y,18,14,0.729570746421814
comer_144,y,18,15,0.8257114887237549
comer_144,y,18,16,0.4240036606788635
comer_144,y,18,17,0.8851155638694763
comer_144,y,18,18,0.34396716952323914
comer_144,y,18,19,0.8305651545524597
comer_144,y,18,20,0.31528493762016296
comer_144,y,18,21,0.8089667558670044
comer_144,y,18,22,0.3462305963039398
comer_303,x,0,0,0.501793622970581
comer_303,x,0,1,0.5296783447265625
comer_303,x,0,2,0.545194149017334
comer_303,x,0,3,0.5594853162765503
comer_303,x,0,4,0.4815095365047455
comer_303,x,0,5,0.46378836035728455
comer_303,x,0,6,0.4470914900302887
comer_303,x,0,7,0.5862155556678772
comer_303,x,0,8,0.4208655059337616
comer_303,x,0,9,0.5319514274597168
